"","pathway","pval","padj","log2err","ES","NES","size"
"565","BOYLAN_MULTIPLE_MYELOMA_C_D_DN",3.8077532820688e-20,4.78292535142574e-18,1.16017957183021,0.574326591736738,2.50056178419927,252
"566","BOYLAN_MULTIPLE_MYELOMA_C_D_UP",0.762886597938144,0.916952522356475,0.0511147954416412,0.220971724500977,0.874108606337646,126
"567","BOYLAN_MULTIPLE_MYELOMA_C_UP",0.99647266313933,1,0.0400845633477088,0.16678410692576,0.561556867042617,46
"568","BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN",0.135531135531136,0.268060113536495,0.161978948883402,0.40461958860904,1.28950563209116,36
"569","BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP",0.324626865671642,0.513732586267892,0.0995791200495904,0.369624604972842,1.08627469953408,26
"570","BOYLAN_MULTIPLE_MYELOMA_D_DN",0.000389228480511159,0.00230397146091709,0.49849310876659,0.484593347303304,1.75958562716421,74
"571","BOYLAN_MULTIPLE_MYELOMA_D_UP",0.159445407279029,0.304313652677025,0.143758989039275,0.323676711034951,1.20594921423475,83
"572","BOYLAN_MULTIPLE_MYELOMA_PCA1_DN",0.169590643274854,0.31850671802083,0.148261500475107,0.585190590328756,1.30868711466122,9
"573","BOYLAN_MULTIPLE_MYELOMA_PCA1_UP",3.48124458693844e-09,7.84179441756863e-08,0.774939030136436,0.581953039734433,2.25539524261029,104
"574","BOYLAN_MULTIPLE_MYELOMA_PCA3_DN",0.00178884817115263,0.00826505847656617,0.45505986738723,0.476736666156612,1.6921774773174,64
"575","BOYLAN_MULTIPLE_MYELOMA_PCA3_UP",0.109215017064846,0.228319461626961,0.175204047558551,0.349986668372752,1.27082122524959,74
"576","BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN",0.00320819562354351,0.0133948945161019,0.431707695803346,0.510513218943114,1.66993675455384,40
"577","BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP",1.64296568614769e-05,0.000152390722153198,0.575610261071129,0.730953691463282,2.10038026455859,23
"578","BRACHAT_RESPONSE_TO_CISPLATIN",7.21896558719422e-06,7.46161143189629e-05,0.610526878385931,0.766066264047733,2.17453288555373,22
"579","BRACHAT_RESPONSE_TO_METHOTREXATE_DN",0.0123152848929429,0.0394760278294118,0.380730400722792,0.565248974360552,1.64077550343516,24
"580","BRACHAT_RESPONSE_TO_METHOTREXATE_UP",1.57923900398411e-05,0.000147402270258517,0.575610261071129,0.758359010674266,2.08066248689113,20
"581","BRAUNE_GEIST_20_GENE_NOTCH_SIG_BREAST_CANCER",0.564971751412429,0.758790440325755,0.0697792517076235,0.335002735387016,0.913549221799145,19
"582","BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_DN",0.00263939692860358,0.011359216398305,0.431707695803346,0.485940039870979,1.68763921102682,57
"583","BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP",0.0318350409536876,0.0860742387843046,0.321775918075361,0.419704518698902,1.45760740973201,57
"584","BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_DN",0.0603290676416819,0.14809497194187,0.248911114434702,0.443282338421041,1.43435092261691,39
"585","BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP",0.0194967359876721,0.0571785953322666,0.352487857583619,0.44031758182123,1.492470660208,48
"586","BREUHAHN_GROWTH_FACTOR_SIGNALING_IN_LIVER_CANCER",0.000506353990794341,0.00286895216037986,0.477270815362862,0.729236042664945,1.86839798013552,15
"587","BRIDEAU_IMPRINTED_GENES",0.0547008547008547,0.137793349486076,0.252961123069611,0.396481932103792,1.40867425303665,63
"588","BROCKE_APOPTOSIS_REVERSED_BY_IL6",3.91246005326511e-11,1.25520525778129e-09,0.851339057116899,0.563563540972694,2.27339849656623,140
"589","BROWNE_HCMV_INFECTION_10HR_DN",0.00589498174749537,0.0219315811901045,0.407017918923954,0.473121296445378,1.61380774520736,52
"590","BROWNE_HCMV_INFECTION_10HR_UP",0.00160717163656746,0.0075671848783999,0.45505986738723,0.439483250071991,1.65690078060954,91
"591","BROWNE_HCMV_INFECTION_12HR_DN",0.00176021239535882,0.00816328789862591,0.45505986738723,0.420994255403486,1.5877588606988,90
"592","BROWNE_HCMV_INFECTION_12HR_UP",0.00334695653412415,0.0138619040147394,0.431707695803346,0.409983123334992,1.57921252416634,100
"593","BROWNE_HCMV_INFECTION_14HR_DN",4.11989961746694e-07,5.83796865488479e-06,0.674962860011025,0.411920921215491,1.80124107788011,265
"594","BROWNE_HCMV_INFECTION_14HR_UP",0.000677639667436642,0.00365501279139225,0.477270815362862,0.396524299177493,1.59723050676678,144
"595","BROWNE_HCMV_INFECTION_16HR_DN",1.4097465725514e-05,0.000135332018771741,0.593325476396405,0.535444939068957,1.96869506397966,78
"596","BROWNE_HCMV_INFECTION_16HR_UP",0.166666666666667,0.313972208100322,0.135740943810425,0.271615471895989,1.15631834857435,208
"597","BROWNE_HCMV_INFECTION_18HR_DN",0.0170234767816077,0.0512759316748497,0.352487857583619,0.338253024571032,1.38576639635936,159
"598","BROWNE_HCMV_INFECTION_18HR_UP",0.0197571285949565,0.0576911268783382,0.352487857583619,0.336178123799452,1.37726587291635,159
"599","BROWNE_HCMV_INFECTION_1HR_DN",0.164179104477612,0.310628374593715,0.138022242496643,0.276138850834332,1.16790928082741,198
"600","BROWNE_HCMV_INFECTION_1HR_UP",0.0116468978438119,0.0378575262809165,0.380730400722792,0.459059954114344,1.55381658841432,47
"601","BROWNE_HCMV_INFECTION_20HR_DN",0.000145293443673106,0.000994020576911475,0.518848077743792,0.480659937369956,1.81214147593919,91
"602","BROWNE_HCMV_INFECTION_20HR_UP",0.0975609756097561,0.209876455803745,0.181383128498408,0.281380783858422,1.2059140328743,222
"603","BROWNE_HCMV_INFECTION_24HR_DN",4.97038684181402e-07,6.93701259598563e-06,0.659444398037935,0.498184660458273,2.00762213167871,138
"604","BROWNE_HCMV_INFECTION_24HR_UP",0.116584564860427,0.238610386683409,0.165656695205483,0.302215016951368,1.21526336775967,136
"605","BROWNE_HCMV_INFECTION_2HR_DN",0.0186020164849796,0.0550997378777713,0.352487857583619,0.450339902780157,1.5162803553103,46
"606","BROWNE_HCMV_INFECTION_2HR_UP",1.23611096721121e-05,0.000121657614581703,0.593325476396405,0.664459095142623,2.08799132985655,34
"607","BROWNE_HCMV_INFECTION_30MIN_DN",0.0613287904599659,0.150045146581868,0.237793834423688,0.326201330610711,1.28921967701885,123
"608","BROWNE_HCMV_INFECTION_30MIN_UP",0.00138492158226176,0.00667943817881433,0.45505986738723,0.52337444491084,1.75850840201317,45
"609","BROWNE_HCMV_INFECTION_48HR_DN",4.39440140346119e-05,0.000355146224657043,0.557332238758646,0.338556511988894,1.56298395026441,436
"610","BROWNE_HCMV_INFECTION_48HR_UP",9.5178288091099e-05,0.000693575509383614,0.538434096309916,0.412042297076466,1.70252213779371,168
"611","BROWNE_HCMV_INFECTION_4HR_DN",0.00175141914808183,0.0081326862822271,0.45505986738723,0.34145162181241,1.47417544534693,230
"612","BROWNE_HCMV_INFECTION_4HR_UP",0.137809187279152,0.271551153131028,0.157402899305283,0.373854777473494,1.25613081363172,45
"613","BROWNE_HCMV_INFECTION_6HR_DN",1.82003960821334e-07,2.84563576718757e-06,0.690132458796796,0.486435884633632,1.98386349282588,156
"614","BROWNE_HCMV_INFECTION_6HR_UP",0.00458814743246168,0.0178585927636416,0.407017918923954,0.473631884518563,1.64066709057221,56
"615","BROWNE_HCMV_INFECTION_8HR_DN",8.87165424849972e-07,1.17197557282765e-05,0.659444398037935,0.667545830360625,2.20776303084192,42
"616","BROWNE_HCMV_INFECTION_8HR_UP",0.00395001467280706,0.0158492467461684,0.407017918923954,0.422554298298896,1.61665701403686,95
"617","BROWNE_INTERFERON_RESPONSIVE_GENES",0.00158313479102683,0.00748730819163996,0.45505986738723,0.478477639549879,1.69835706486296,64
"618","BROWN_MYELOID_CELL_DEVELOPMENT_DN",6.20507363541344e-05,0.000481613231766644,0.538434096309916,0.458130523592612,1.80869345862737,121
"619","BROWN_MYELOID_CELL_DEVELOPMENT_UP",1.78435740608523e-15,1.08392399479489e-13,1.00731795687447,0.615276532869244,2.47580140793348,143
"620","BRUECKNER_TARGETS_OF_MIRLET7A3_DN",6.14041611890827e-05,0.000477509169540705,0.538434096309916,0.517049799426539,1.86645902547372,71
"621","BRUECKNER_TARGETS_OF_MIRLET7A3_UP",0.000223075474267923,0.00143757594765181,0.518848077743792,0.456404341430814,1.76171163484028,103
"622","BRUINS_UVC_RESPONSE_EARLY_LATE",0.530139103554869,0.725300139642604,0.0632191170859458,0.219252557940685,0.97162221125215,294
"623","BRUINS_UVC_RESPONSE_LATE",0.00119762210755799,0.0059253627474864,0.45505986738723,0.265734805369384,1.30014591054811,1036
"624","BRUINS_UVC_RESPONSE_MIDDLE",0.00984437389073905,0.0328633580649852,0.380730400722792,0.397305198231005,1.4951076792681,88
"625","BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A",3.02035274336582e-05,0.000256107942575333,0.575610261071129,0.298084286505541,1.42478008787358,800
"626","BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B",8.19259175236895e-07,1.09004124733943e-05,0.659444398037935,0.352086391297327,1.62885812642659,493
"627","BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C",0.0986159169550173,0.211654376065344,0.186432558434075,0.340666795673464,1.2733890022984,84
"628","BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D",0.123397435897436,0.249589866828018,0.158514105424824,0.272236277849601,1.17903554745611,240
"629","BRUNEAU_HEART_GREAT_VESSELS_AND_VALVULOGENESIS",0.00623327881048954,0.0228348142681849,0.407017918923954,0.768487585223238,1.66006852750877,8
"630","BRUNEAU_SEPTATION_ATRIAL",0.0122087056423233,0.0392532397029318,0.380730400722792,0.922185751770203,1.54600528572566,3
"631","BRUNEAU_SEPTATION_VENTRICULAR",0.00121819568373522,0.00599866063176719,0.45505986738723,0.822745581636515,1.77727535549572,8
"632","BRUNO_HEMATOPOIESIS",0.000717140037712185,0.00382905246360591,0.477270815362862,0.509492121576724,1.79003015031977,60
"633","BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN",0.362595419847328,0.554632540038916,0.0943563635421779,0.383969874147431,1.05347428063727,20
"634","BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_UP",0.0257797713114821,0.0717169238698927,0.352487857583619,0.584550961756447,1.5940648233741,19
"635","BUFFA_HYPOXIA_METAGENE",0.0620567375886525,0.151433151883274,0.241339976815091,0.410901406200897,1.39772348150405,49
"636","BURTON_ADIPOGENESIS_1",5.30501723702803e-05,0.000419588930027905,0.557332238758646,0.665325849359891,2.03773189991826,30
"637","BURTON_ADIPOGENESIS_10",0.0907441016333938,0.199385849318378,0.199915231309662,0.449325038562731,1.35957832894826,29
"638","BURTON_ADIPOGENESIS_11",0.00414039287331054,0.0164704517359659,0.407017918923954,0.492357539877399,1.68155476205705,50
"639","BURTON_ADIPOGENESIS_12",0.0174955947011216,0.0524275273224633,0.352487857583619,0.537674337259982,1.59913789943211,27
"640","BURTON_ADIPOGENESIS_2",0.00582610351672914,0.0217189402225753,0.407017918923954,0.437259797215768,1.58199903455068,70
"641","BURTON_ADIPOGENESIS_3",7.62198515033702e-05,0.00056827496930732,0.538434096309916,0.480969556317302,1.84709864043323,97
"642","BURTON_ADIPOGENESIS_4",0.079136690647482,0.180265808876749,0.213927855492356,0.417102029353413,1.38113995747406,43
"643","BURTON_ADIPOGENESIS_5",0.198305084745763,0.358623470729831,0.12563992130984,0.295534784000848,1.15004594200244,108
"644","BURTON_ADIPOGENESIS_6",0.020502670966454,0.0594000369555867,0.352487857583619,0.330327204636412,1.36854983010262,174
"645","BURTON_ADIPOGENESIS_7",0.000366247416631372,0.00218019616582063,0.49849310876659,0.556033751978055,1.87214823694044,46
"646","BURTON_ADIPOGENESIS_8",1.49611710761582e-05,0.000141244890248928,0.593325476396405,0.539591444246196,1.97488410247131,77
"647","BURTON_ADIPOGENESIS_9",3.34746782952015e-07,4.90278341592368e-06,0.674962860011025,0.571132021155129,2.10313015020812,79
"648","BURTON_ADIPOGENESIS_PEAK_AT_0HR",3.04655825939806e-06,3.49505313628468e-05,0.627256739718528,0.594634606192102,2.08916650214992,60
"649","BURTON_ADIPOGENESIS_PEAK_AT_16HR",0.0696428571428571,0.164004834536293,0.227987202850442,0.422879540041751,1.38327874864143,40
"650","BURTON_ADIPOGENESIS_PEAK_AT_24HR",0.00431639198434189,0.0169972268841433,0.407017918923954,0.50329043993904,1.66452395706421,42
"651","BURTON_ADIPOGENESIS_PEAK_AT_2HR",2.38742824485373e-07,3.618247591536e-06,0.674962860011025,0.683779312024776,2.29221500803079,44
"652","BURTON_ADIPOGENESIS_PEAK_AT_8HR",0.00168443226394445,0.00787591640889105,0.45505986738723,0.544306694418354,1.76124050442987,39
"653","BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_DN",2.10809370394992e-06,2.53621468181378e-05,0.627256739718528,0.332043410680764,1.56778480424313,605
"654","BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP",1.0732683499115e-17,9.00705843473986e-16,1.0864405425825,0.410297368626484,1.96233199634692,768
"655","BYSTROEM_CORRELATED_WITH_IL5_DN",0.000764165160305848,0.00404516285930475,0.477270815362862,0.508376524950222,1.7861106557634,60
"656","BYSTROEM_CORRELATED_WITH_IL5_UP",0.350909090909091,0.542467099025297,0.0934449219410994,0.334953653978193,1.08046367547162,37
"657","BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS",0.785223367697594,0.933688590020069,0.0497903187820785,0.23565939604398,0.836473362786912,64
"658","BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_TRANS",0.00550605415173917,0.0207555276289618,0.407017918923954,0.358081557580842,1.44449031114989,140
"659","BYSTRYKH_HEMATOPOIESIS_STEM_CELL_FGF3",0.811023622047244,0.950276057390059,0.0545680646670941,0.327572653530858,0.707614622611172,8
"660","BYSTRYKH_HEMATOPOIESIS_STEM_CELL_FLI1",0.748031496062992,0.907755267287184,0.0583452776743612,0.364551439087231,0.787495311991209,8
"661","BYSTRYKH_HEMATOPOIESIS_STEM_CELL_IL3RA",0.543967280163599,0.738520608169995,0.0758886900606117,-0.411274307421631,-0.94815362504643,9
"662","BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS",0.000822975427999983,0.00432558219638856,0.477270815362862,0.424142456095125,1.67664638029426,117
"663","BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS",5.65182107767389e-06,6.14159032355443e-05,0.610526878385931,0.31468544313323,1.49705462413143,715
"664","BYSTRYKH_HEMATOPOIESIS_STEM_CELL_RUNX1",0.292,0.475377896721018,0.110564716336619,0.585632742388551,1.1753415933885,6
"665","BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS",0.203296703296703,0.365155566682469,0.129442887745046,0.427638302884698,1.22880978950972,23
"666","BYSTRYKH_SCP2_QTL",0.49079754601227,0.689535661326433,0.0813027345384498,-0.512374933488506,-0.991828060859631,5
"667","CADWELL_ATG16L1_TARGETS_DN",5.36243706956601e-05,0.000421879205122651,0.557332238758646,0.549127032256067,1.91484355554535,59
"668","CADWELL_ATG16L1_TARGETS_UP",0.000241065860112525,0.00152305122701954,0.518848077743792,0.467056859992175,1.75804561114479,89
"669","CAFFAREL_RESPONSE_TO_THC_24HR_3_DN",0.196531791907514,0.356404840207311,0.135740943810425,0.524904347475087,1.27373698573273,12
"670","CAFFAREL_RESPONSE_TO_THC_24HR_3_UP",0.864173228346457,0.979638805238462,0.05163559644842,0.299967369700556,0.647982347788777,8
"671","CAFFAREL_RESPONSE_TO_THC_24HR_5_DN",0.0585106382978723,0.145121265202655,0.248911114434702,0.412689122124137,1.3988231040189,48
"672","CAFFAREL_RESPONSE_TO_THC_24HR_5_UP",0.00112312778101179,0.00562398647640429,0.45505986738723,0.604871089278632,1.83023324812054,29
"673","CAFFAREL_RESPONSE_TO_THC_8HR_3_DN",0.21900826446281,0.384522683708572,0.132846300606183,-0.511977437614704,-1.22614442607713,10
"674","CAFFAREL_RESPONSE_TO_THC_8HR_3_UP",0.907975460122699,1,0.0511147954416412,-0.331318641435475,-0.641348950121828,5
"675","CAFFAREL_RESPONSE_TO_THC_8HR_5_DN",0.159533073929961,0.304402577470376,0.153158808683073,0.558416680203475,1.31416552223541,11
"676","CAFFAREL_RESPONSE_TO_THC_8HR_5_UP",0.0737240075614367,0.171530007632312,0.227987202850442,0.581453701139395,1.46157721805321,14
"677","CAFFAREL_RESPONSE_TO_THC_DN",0.522686025408348,0.718535732573042,0.0718276293603809,0.313776239749152,0.949431567549424,29
"678","CAFFAREL_RESPONSE_TO_THC_UP",0.00319813516558755,0.0133604169741654,0.431707695803346,0.567612248354125,1.7384588113754,30
"679","CAIRO_HEPATOBLASTOMA_CLASSES_DN",1.61846021325056e-06,2.00575395324413e-05,0.643551836150722,0.443570752249183,1.8611836776359,190
"680","CAIRO_HEPATOBLASTOMA_CLASSES_UP",1,1,0.0292811015816512,0.163733634378265,0.769916634848043,570
"681","CAIRO_HEPATOBLASTOMA_DN",1.64602078703322e-09,3.97350490316065e-08,0.788186810800237,0.458690030935869,1.98655321035468,240
"682","CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL",0.200381679389313,0.361099052968223,0.133554954557592,0.507431784682138,1.25115936886434,13
"683","CAIRO_HEPATOBLASTOMA_UP",0.253333333333333,0.426693939393939,0.107972360317345,0.258286750205359,1.09013031005895,197
"684","CAIRO_LIVER_DEVELOPMENT_DN",1.22972538654227e-10,3.66003808821877e-09,0.826657301178302,0.499180329356843,2.1225347339596,202
"685","CAIRO_LIVER_DEVELOPMENT_UP",7.61871247007783e-05,0.00056827496930732,0.538434096309916,0.419085007830813,1.7125701323445,158
"686","CAIRO_PML_TARGETS_BOUND_BY_MYC_DN",0.0149894227217134,0.0464020934797902,0.380730400722792,0.652688256846607,1.60931390613008,13
"687","CAIRO_PML_TARGETS_BOUND_BY_MYC_UP",0.780075187969925,0.929838125287073,0.0542315935495841,0.279746084463068,0.794078905205424,22
"688","CALVET_IRINOTECAN_SENSITIVE_VS_RESISTANT_UP",0.287968441814596,0.470177158468378,0.110564716336619,0.664902223993288,1.19048183105853,4
"689","CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_DN",0.189083820662768,0.346183974128638,0.139599673451922,0.670862288702455,1.29018868293435,5
"690","CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_UP",0.243664717348928,0.415126257534001,0.120985142145252,0.635124420126459,1.22145834234817,5
"691","CAMPS_COLON_CANCER_COPY_NUMBER_DN",0.0719424460431655,0.168272469252602,0.224966093540314,0.423558590906914,1.40251941506926,43
"692","CAMPS_COLON_CANCER_COPY_NUMBER_UP",0.870192307692308,0.983528319705306,0.060640400949416,-0.20774176706176,-0.795839167022482,74
"693","CARDOSO_RESPONSE_TO_GAMMA_RADIATION_AND_3AB",0.353497164461248,0.544651394126555,0.0952879846194844,0.43629383126546,1.09669458274181,14
"694","CARD_MIR302A_TARGETS",0.0330404241946133,0.0890085727758195,0.321775918075361,0.394346368299229,1.44482916980294,76
"695","CARRILLOREIXACH_14Q32OVEREXPRESSION_IN_HEPATOBLASTOMA",0.0447387031837678,0.118023287864217,0.321775918075361,-0.707368878506755,-1.5118860224779,7
"696","CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_DN",2.0521555323419e-15,1.23646541871429e-13,1.00731795687447,0.367332379201593,1.7956588390804,1028
"697","CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_HYPERMETHYLATED_AND_DN",0.00831018835035031,0.0286716973298166,0.380730400722792,0.608733168058401,1.67014336149231,20
"698","CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_HYPOMETHYLATED_AND_UP",1.07767776511777e-06,1.40117016092768e-05,0.643551836150722,0.465526333364801,1.90066456865816,153
"699","CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_UP",0.482517482517482,0.681650221680721,0.0629394692018967,0.206764436171818,0.990215956342917,809
"700","CARRILLOREIXACH_MRS3_VS_LOWER_RISK_HEPATOBLASTOMA_DN",1.0032915161202e-16,7.01452209996866e-15,1.05746357275086,0.617650593480403,2.52174065732309,155
"701","CARRILLOREIXACH_MRS3_VS_LOWER_RISK_HEPATOBLASTOMA_UP",0.81095406360424,0.950276057390059,0.0495901956956338,0.23982796574874,0.805808340295886,45
"702","CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN",0.00304293611806162,0.0128277585727842,0.431707695803346,0.278098505874873,1.31440101043245,624
"703","CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP",2.81899395832657e-07,4.17831284503164e-06,0.674962860011025,0.480246009636247,1.95851202118066,157
"704","CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP",0.000135462137139467,0.000933869672874966,0.518848077743792,0.61675703097682,1.94881006938623,35
"705","CASTELLANO_HRAS_AND_NRAS_TARGETS_DN",0.56496062992126,0.758790440325755,0.072003313661988,0.429325504472961,0.927418701013049,8
"706","CASTELLANO_HRAS_AND_NRAS_TARGETS_UP",0.074,0.171658212308619,0.234392647294686,0.720352748274848,1.44571928049304,6
"707","CASTELLANO_HRAS_TARGETS_DN",0.605522682445759,0.795028565984071,0.0686325631836726,0.501876240223927,0.898590084175416,4
"708","CASTELLANO_HRAS_TARGETS_UP",0.0565302144249513,0.141679208354181,0.266350657088526,0.779454234115876,1.49903049948839,5
"709","CASTELLANO_NRAS_TARGETS_DN",0.965648854961832,1,0.0451344222209097,0.229073141460344,0.564818790909661,13
"710","CASTELLANO_NRAS_TARGETS_UP",3.27314284464972e-05,0.000274403412010171,0.557332238758646,0.553661371311525,1.9783514585781,65
"711","CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN",0.0258462079752717,0.0718380454749151,0.352487857583619,0.537918431174385,1.56144181546842,24
"712","CEBALLOS_TARGETS_OF_TP53_AND_MYC_DN",0.223021582733813,0.388988691372155,0.121543282035469,0.393731550913365,1.20590435810117,30
